yaxis,xaxis
62.8991,-151.2491
63.4742,-147.6466
36.1171,139.9319
64.8627,-148.5878
62.8719,-150.0943
15.3846,147.017
59.2343,-153.514
-21.638,168.6619
36.8214,-115.8425
59.8253,-153.0505
38.824501,-122.8564987
59.786,-153.512
38.8248329,-122.8571701
38.8213348,-122.7631683
55.3981,-158.4386
61.719,-149.566
62.2017,-153.2167
62.7455,-150.4708
37.7171667,-119.4271667
59.9321,-139.6829
38.2628,-118.3511
61.5688,-146.3475
46.8698333,-112.5201667
43.5355,-107.5803333
51.6655,-178.4544
59.7241,-152.0049
37.6058333,-118.815
36.9798333,-121.6218333
35.6505,-121.0173333
37.6581667,-118.8473333
36.9273,-115.9811
37.6481667,-118.8695
33.7155,-116.7553333
63.0744,-151.5068
47.4766667,-122.8421667
37.595,-118.969
62.3712,-151.7548
61.2115,-152.0882
47.008,-112.8891667
59.1762,-153.5005
37.9738,-118.1077
38.8358345,-122.7860031
59.2853,-152.8674
61.047,-151.3548
63.4935,-150.1006
44.7155,-111.0446667
61.9563,-150.8302
60.0057,-153.337
37.6095009,-118.8271637
37.2808,-114.5004
60.6564,-152.359
59.2022,-150.9955
64.4298,-147.0699
59.9032,-136.8015
33.8936667,-117.8445
19.1348333,-155.5405
36.5055,-89.5341667
38.831665,-122.7470016
37.2792,-114.5464
37.6151667,-118.8316667
36.4143333,-121.4391667
37.6073333,-118.8203333
61.5155,-149.8955
61.6666,-148.0988
37.1078,-115.7242
58.1117,-155.4328
57.1222,-150.3865
59.7505,-136.5306
46.8675,-112.5248333
36.0638333,-117.6488333
37.0146,71.0727
46.8673333,-112.5233333
-18.6353,-177.7805
59.7774,-150.479
51.7217,-178.532
54.0337,-163.3809
42.6205,-111.4416667
46.9043333,-112.5133333
60.0325,-151.1515
59.5735,-150.7103
42.6381667,-111.4246667
63.0432,-149.4773
33.502,-116.7928333
59.8973,-153.3493
66.274,-146.8972
60.1568,-141.2451
39.337,-120.0397
58.7511,-152.7622
19.379,-65.5805
63.4615,-146.0887
37.032,-121.2008333
60.537,-147.2892
46.8766667,-112.5166667
64.6775,-150.5669
60.5207,-147.1871
32.8108333,-115.4725
51.7385,-178.5373
59.5974,-152.9519
59.2857,-154.7864
47.3187,153.3074
60.5519,-145.4003
33.348,-116.8783333
37.6385,-118.9513333
37.6405,-118.951
33.4635,-116.542
60.0163,-139.5111
-11.0146,166.4659
58.5159,-137.3437
33.4976667,-116.7906667
38.8255005,-122.8043365
56.2559,-158.025
38.3172,-118.7044
59.705,-152.425
38.0611,-118.8399
36.6552,28.1884
38.814167,-122.8181686
56.997,-155.2582
33.5115,-116.7928333
-21.5501,168.7568
61.0699,-138.7407
19.3855,-155.2798333
63.2791,-151.3291
-22.1052,-179.3991
-21.5554,168.7191
-21.5939,168.7048
-21.5614,168.69
40.6879,140.9955
51.4865,178.7579
58.6546,-137.2391
44.2588333,-110.7805
19.2423,-67.8978
37.6015,-118.9235
18.924,-155.5205
63.1546,-151.3107
19.405,-155.2823333
48.461,-121.9363333
33.5058333,-116.7906667
38.828167,-122.8676682
53.8766,-163.8863
38.8134995,-122.8301697
37.5518333,-118.7543333
63.0799,-151.4859
51.6302,-175.0441
61.7211,-152.0332
-21.7423,168.8816
37.5643333,-118.936
-21.427,168.8453
64.6411,-146.9628
38.840332,-122.8255005
62.9543,-149.8865
63.5757,-147.8283
35.0873333,-118.2911667
37.4661667,-118.7956667
61.1995,-147.0695
38.8003333,-122.7755
61.6907,-149.7718
61.178,-150.2596
33.6585,-116.7188333
37.6071663,-118.8184967
51.71,-176.6159
63.5781,-150.8028
34.1466667,-116.84
37.5568333,-121.6945
65.0914,-149.9008
42.6571667,-111.4215
36.0344,-97.906
14.3762,-91.7191
61.5737,-149.6806
38.833168,-122.8106689
33.7185,-116.7293333
36.0241667,-120.0086667
-6.2046,146.4096
-21.6326,168.6042
55.891,-158.8618
35.8657,-96.681
68.699,-145.337
57.9172,-156.1952
42.5831667,-111.4251667
39.6138333,-123.0831667
46.8691667,-112.5331667
64.768,-148.8392
36.6635,-116.275
38.8391685,-122.784668
34.2602,70.5436
37.0595,-121.4991667
60.8865,-150.7705
39.3521667,-123.1841667
-15.0271,-173.3965
33.0575,-116.5143333
33.9628333,-116.7851667
37.5671654,-118.9358368
33.7535,-117.5233333
62.6234,-151.1433
-21.7031,168.9098
37.6086667,-118.8195
33.508,-116.795
46.8721667,-112.5296667
-21.3382,-177.8609
-15.1825,-173.3342
68.8031,-146.1386
38.3885,-119.3194
-21.6077,169.2363
35.6298333,-120.7365
37.3509,-115.6201
37.6028333,-118.8178333
60.0028,-153.1881
37.2479,-114.5376
-21.6721,169.0771
66.5486,-147.1492
63.2535,-148.8614
-14.9941,-173.1846
59.7489,-136.4578
37.586,-118.9333333
63.867,-148.8076
-21.249,168.9286
46.0986667,-110.3638333
36.5813333,-121.1781667
38.8203316,-122.7626648
36.6294,-116.9443
61.441,-146.4944
62.8507,-148.8143
38.7529984,-122.7243347
38.3775,-122.6321667
61.7362,-148.8061
38.8168335,-122.8044968
34.0396667,-117.126
59.8201,-153.0387
27.5853,141.5071
60.761,-151.6929
62.1222,-150.8932
33.506,-116.797
33.4913333,-116.7843333
64.4219,-147.948
-15.023,-172.8422
62.0133,-151.315
59.9192,-139.7863
37.6108333,-118.8208333
61.6832,-149.7375
63.2601,-150.4693
42.6978333,-111.435
34.2265,-117.4471667
61.3622,-151.9508
37.9667,-118.6637
57.9051,-157.1397
37.6067,-117.1197
36.6617,-116.2777
37.97,-118.1194
60.2136,-153.2272
34.2356667,-117.0538333
60.2048,-141.3578
33.4586667,-116.5056667
44.4638333,-110.9728333
46.4355,-122.229
33.8003333,-117.7245
38.5616667,-119.5821667
37.6101667,-118.8096667
67.4059,-156.5322
37.632,-118.8875
36.4956667,-121.0761667
64.4482,-149.2608
63.0628,-150.7884
36.4971667,-121.0743333
59.6009,-152.0522
59.7753,-136.615
60.1402,-141.3486
62.0633,-150.6348
53.6814,-167.0686
63.433,-149.2784
42.6645,-111.4211667
35.1065,-118.2898333
33.5086667,-116.7916667
46.6988333,-121.0498333
47.6001667,-122.5581667
37.8953,21.4003
46.4503333,-122.2905
47.308,-122.6435
42.69,-111.448
60.1924,-152.8423
60.0445,-140.0714
37.6268349,-118.8895035
-2.0434,139.0639
-21.7761,168.9732
57.1512,-155.8299
37.6293333,-118.8905
36.6535,-121.283
64.7226,-149.179
37.6285019,-118.8871689
37.5900002,-118.9666672
33.48,-116.793
37.6351667,-118.8871667
33.6438333,-116.704
37.6066666,-118.9511642
-4.4799,-77.8656
-15.3569,-173.2193
38.7970009,-122.7789993
36.4758333,-121.0556667
60.2321,-141.2771
34.0846667,-117.3185
37.6041679,-118.8171692
33.3235,-116.904
38.8131676,-122.7891693
59.805,-153.0957
58.1341,-153.9746
38.8106667,-122.818
36.0331667,-118.347
63.0762,-150.535
42.6543333,-111.4383333
36.7406,-116.298
53.4504,-165.2595
61.8025,-150.6086
62.3626,-151.3054
19.3881667,-155.2793333
38.3697,-118.8935
42.7465,-111.5238333
65.6383,-152.0236
52.2307,-167.9095
62.9335,-149.3108
36.0721667,-120.6376667
37.5365,-118.8815
44.73,-110.9995
40.0788333,-122.0073333
37.4795,-118.4845
38.815834,-122.8136673
63.6334,-147.5343
60.2532,-153.0189
33.4728333,-116.581
42.6691667,-111.4793333
60.1652,-153.274
59.7164,-136.6192
43.1771667,-110.9513333
33.5163333,-116.792
59.572,-152.8323
43.1685,-110.9308333
37.6095,-118.8128333
35.9283333,-120.4726639
40.5633333,-112.0303333
59.7275,-152.7953
33.0415,-116.3905
63.541,-150.7448
62.8807,-149.211
58.4453,-154.3652
33.0411667,-116.3961667
48.132,-123.902
36.6689,-116.2808
33.8725,-116.8213333
32.9453333,-115.7318333
46.8885,-112.522
37.6111667,-118.8201667
58.8282,-153.4123
51.4636,-176.2121
31.4574,141.3413
60.1661,-152.3386
34.3195,-116.8481667
38.6325,-119.7425
37.484,-118.8423333
36.3177,-96.9941
63.278,-151.7363
38.3729,-118.898
52.4224,-170.6394
40.3626667,-123.6861667
63.0753,-150.529
52.7639,-166.6962
38.8274994,-122.7928314
63.8486,-148.6814
37.6301667,-118.8208333
45.3648333,-121.6971667
63.0477,-150.5525
51.8093,-175.002
51.7692,-174.7329
60.3349,-153.1426
63.5308,-150.8763
38.0045,-122.7491667
36.002,-117.792
37.4806667,-118.493
33.507,-116.8001667
60.4403,-147.3948
33.5071667,-116.7968333
37.5663338,-118.9348297
63.0315,-144.1958
64.4261,-149.3338
37.4826667,-118.4916667
42.624,-111.4605
61.6915,-141.4984
58.4189,-154.4194
51.7185,-178.439
60.2414,-151.7884
60.2722,-148.41
37.6064987,-118.8144989
61.6765,-149.7407
61.6987,-148.1833
51.668,-178.4679
37.6103333,-118.835
61.6433,-147.8702
33.9766667,-116.2705
42.6681667,-111.4663333
37.6041667,-118.8198333
37.4805,-118.4843333
59.3908,-153.6756
55.5107,-161.0775
37.6005,-118.9663333
55.4075,-158.43
51.5488,-177.0999
1.9399,-79.0384
36.1462,-97.4975
37.4749985,-118.8365021
46.8666667,-112.5261667
42.6613333,-111.4621667
37.5371667,-118.8023333
18.104,-66.5178
42.6603333,-111.458
52.4432,173.3551
63.2193,-150.7658
37.5886667,-118.9673333
38.8175011,-122.7914963
38.8178333,-122.7926667
36.6592,-116.2726
37.5419998,-118.8146667
51.3961,-177.1219
42.592,-111.3906667
37.4793333,-118.4865
38.0759,-118.8641
46.1574,-110.3124
2.4886,-76.0244
38.8068352,-122.7949982
38.8055,-122.7936667
45.533,-120.294
60.2016,-141.3123
42.3783333,-111.5185
37.480835,-118.4863358
37.4816666,-118.4848328
38.8161659,-122.7926636
46.8831667,-112.53
62.5255,-149.7571
64.9856,-147.3723
23.5132,121.5824
60.1537,-141.003
58.1921,-155.3487
37.481,-118.4853333
65.7955,-155.2412
37.483,-118.4866667
33.3226667,-116.3533333
36.9824,135.3067
37.484333,-118.4834976
37.4815,-118.4953333
37.4853333,-118.4813333
37.4813333,-118.4873333
43.5195,-107.3869
37.4801674,-118.4798355
37.6361656,-118.9468307
37.6223335,-118.9018326
62.9438,-150.8014
46.8935,-112.5138333
38.8313332,-122.7621689
44.3045,147.8464
38.7921677,-122.7296677
37.635,-118.9483333
19.3601667,-155.434
62.1954,-147.9734
51.2664,-177.6499
44.1846667,-122.5641667
37.6118333,-118.8073333
38.840332,-122.828331
33.4958333,-116.7825
38.5703,-117.9384
52.5551,-166.5991
63.2905,-151.2138
52.741,-166.6505
37.6023333,-118.8303333
33.7865,-115.9765
42.617,-111.4408333
59.8801,-140.693
44.726,-110.99
38.7799988,-122.7570038
60.9703,-151.0438
64.71,-146.7363
48.3096667,-122.1025
54.6602,-161.4126
37.4803333,-118.4848333
37.4805,-118.4851667
51.1992,-178.0235
37.6846667,-121.9243333
49.4216667,-120.5898333
46.9605,-119.0868333
-17.6526,179.8318
59.8615,-150.9899
19.3785,-155.2303333
37.118,-121.5225
33.8403333,-117.4906667
44.6201667,-110.6173333
37.5865,-118.9658333
59.1464,-137.9075
33.5661667,-116.6468333
33.5665,-116.6478333
35.0475,-118.3571667
43.8816667,-115.851
58.3085,-151.2588
39.2388,-118.0442
54.3576,-161.4366
63.0891,-150.4652
38.831665,-122.8008347
34.0513333,-117.3498333
38.8423347,-122.8300018
33.663,-117.134
37.963,-118.1318
37.4623333,-118.796
61.2298,-147.6023
37.489,-118.8193333
59.9816,-153.5018
35.7613333,-120.4808333
37.463,-118.7966667
47.1798,11.3586
38.7571667,-122.4301667
38.7553333,-122.4281667
36.8868333,-121.611
37.6106682,-118.8273315
37.4616661,-118.7971649
58.8666,-154.5628
33.529,-116.6846667
37.3496667,-118.5206667
37.6066667,-118.8431667
52.707,-166.6247
45.6463333,-122.758
45.6521667,-122.7543333
67.3577,-156.424
53.8716,-164.4943
62.9872,-148.7516
52.7082,-166.652
37.9643,-118.1467
38.8344994,-122.7741699
52.6779,-166.771
38.8036652,-122.8134995
59.9251,-139.6087
61.9006,-150.7369
52.753,-166.5827
52.897,-166.7567
36.1971,-4.0741
61.2106,-146.8873
46.248,-122.0643333
38.8018341,-122.8205032
50.4419,-175.9092
39.558,-123.382
59.629,-152.9974
63.2647,-151.3827
16.5511,-93.496
38.8233337,-122.7705002
37.9383333,-122.0608333
60.0962,-140.983
33.3163333,-116.3733333
67.4044,-156.627
36.9473333,-121.3278333
51.6849,-176.7887
38.2451,-118.3919
38.7736667,-122.7706667
35.1376667,-118.4001667
52.0927,-173.8036
37.8596667,-121.996
35.7533333,-117.9598333
66.8519,-155.5268
38.7866669,-122.7568359
59.9848,-141.9754
45.6911667,-122.7745
37.6525,-118.863
38.043,-118.8539
39.5858,-119.956
46.1276667,-122.1548333
60.2555,-147.0404
38.8218346,-122.8423309
61.7417,-149.9669
51.453,-176.1935
61.5324,-151.9594
53.9992,-163.647
36.5753333,-89.6176667
36.5721667,-89.6025
45.85,-111.494
36.4326667,-121.006
60.3191,-141.9365
33.4846667,-116.478
37.4816667,-118.8366667
37.9656,-118.1518
64.6945,-147.2977
46.8948333,-112.5123333
36.571,-89.6043333
60.1321,-140.9282
-39.907,175.1466
37.4571667,-118.7456667
36.5703333,-89.6048333
-25.1452,-179.6926
36.5725,-89.6053333
36.5725,-89.6065
36.5713333,-89.6045
61.5852,-137.0182
36.6549,-116.2733
36.574,-89.6051667
33.5036667,-116.795
60.2291,-153.0264
33.3876667,-116.2998333
37.9622,-118.1394
52.5844,107.7216
33.483,-116.7978333
-15.6411,-70.4974
33.517,-116.7901667
54.9156,-159.6246
37.6455,-118.9331667
43.1968,17.7526
38.8048325,-122.7714996
60.0057,-141.0917
46.8556667,-112.5298333
59.9904,-141.1096
59.9294,-140.7051
37.6025,-118.824
36.8775,140.5589
36.4328333,-121.0045
37.5568333,-118.873
42.6363333,-111.4576667
64.9624,-148.8565
33.5068333,-116.7946667
33.5825,-116.7991667
60.3699,-152.1168
59.4643,-152.5211
51.2956,-178.4641
59.9284,-140.6547
18.7379,-106.6443
53.5289,-165.2955
42.5945,-111.4378333
62.4318,-148.1633
62.8052,-149.5087
61.4938,-151.8588
42.6205,-111.4361667
45.7976667,-122.4515
37.6026667,-118.8135
31.4563333,-114.3103333
33.5093333,-116.7936667
33.5058333,-116.795
38.2894,-118.7953
47.5366667,-121.7538333
65.2403,-155.6416
37.6044998,-118.8199997
33.9333333,-116.9611667
59.3356,-149.5015
42.5961667,-111.4365
42.6235,-111.4418333
54.7907,-159.9621
42.6165,-111.45
67.253,-153.628
34.0128333,-117.003
42.5973,-111.4255
62.9591,-149.5473
42.6263333,-111.4515
38.784668,-122.7583313
61.5639,-149.9007
36.9107,-98.3241
57.8365,-153.3545
37.6036667,-118.82
61.4977,-151.8702
51.4438,-177.5094
37.6114998,-118.828331
33.4926667,-116.7886667
60.4696,-150.9499
36.6402,-116.3532
33.4905,-116.489
59.9825,-141.1025
34.0996667,-116.8558333
62.0292,-152.2626
33.5806667,-116.802
62.2563,-148.5186
38.1403333,-112.8668333
61.8707,-150.2952
33.5086667,-116.7905
51.7069,-178.554
19.0881667,-155.4741667
37.6038322,-118.8119965
-21.7715,168.814
61.5818,-141.1019
36.2896,-115.8884
46.7865,-121.9361667
44.242,-110.7751667
51.5349,-177.7235
32.299,-115.2248333
37.6453333,-118.9376667
36.0146,-97.9211
62.3741,-149.3258
51.6773,-178.4021
50.6116,-173.4643
39.9385,-122.8778333
34.3321667,-116.4563333
60.2184,-141.6076
52.0332,-173.2637
60.1013,-141.4662
44.7853333,-111.8525
61.8719,-148.417
38.8219986,-122.7994995
37.6206667,-118.8591667
52.2067,-169.2374
61.3716,-150.3208
33.687,-116.7281667
33.6703333,-116.7383333
-2.3853,-77.3462
38.8180008,-122.7900009
63.2911,-151.1726
64.6825,-148.6477
37.1956667,-118.6845
-21.7649,169.0226
33.64,-116.6881667
35.6286667,-118.3438333
59.4963,-151.2339
63.3477,-145.0972
63.2014,-150.7598
37.5945,-118.9521667
63.2644,-150.6628
33.8791667,-116.5241667
37.991,-118.1212
19.3391,-67.784
36.5148,-116.953
59.1769,-153.7081
37.6026667,-118.8183333
37.608,-118.8195
19.5911667,-155.3211667
37.4555,-118.8186667
51.6992,-178.4761
34.071,-117.3096667
37.4546667,-118.8191667
51.4998,-178.302
37.4553333,-118.8181667
37.4541667,-118.8205
37.5653333,-121.7776667
37.4588333,-118.8165
37.4611667,-118.8165
37.4576667,-118.8141667
37.4558333,-118.8166667
57.5652,-155.0246
51.4504,-177.0837
37.6601667,-118.8693333
37.609,-118.9538333
38.8088341,-122.8231659
37.5995,-118.8241667
36.4055,-116.8985
64.4794,-154.1413
42.5738333,-111.4086667
51.1211,-176.5101
39.8265,-123.1635
59.3995,-152.6069
38.0408,-118.8168
19.487,-155.497
36.2086667,-120.781
59.813,-136.7106
36.2125,-120.7813333
58.8794,-152.6723
59.8575,-151.3599
33.9815,-116.9245
37.5648333,-118.8246667
33.5106667,-116.7916667
38.5698,-118.4589
64.6966,-147.2914
36.215,-120.778
51.2015,-178.4935
-56.0195,-27.7176
37.6023333,-118.8185
38.7921677,-122.746666
36.6185,-121.1558333
33.486,-116.4723333
61.7055,-151.9314
61.2567,-144.5568
46.8705,-112.5283333
61.6692,-147.7586
61.8873,-147.9869
36.6089,-97.6628
42.5609,143.8944
33.5073333,-116.795
19.3081667,-155.2463333
46.872,-112.5426667
51.2752,-177.9113
18.5308,-66.6883
59.6805,-153.3103
37.6285,-118.8561667
19.4025,-155.4865
19.6991667,-155.7981667
59.8322,-136.6739
62.4596,-151.2207
32.2376,140.6877
38.840168,-122.8320007
51.4136,-176.2274
59.4827,-151.9131
22.9784,121.0979
22.9757,121.1434
37.6028333,-118.8198333
37.3278,-117.9077
33.5096667,-116.7933333
37.069,-121.5011667
64.6917,-147.279
33.1811667,-115.6041667
37.9633,-118.1336
60.9718,-151.8929
37.9565,-118.1578
39.9504,-120.8365
38.8153333,-122.7945
61.373,-146.4239
37.5583333,-121.6958333
61.4925,-146.5481
51.6651,-178.5399
37.9588,-118.1311
51.6296,-178.557
33.513,-116.7925
62.2161,-148.6799
37.5358333,-118.878
37.9676,-118.1307
53.5378,-166.1054
42.5398333,-111.4011667
44.848,-111.3231667
51.5359,-178.6466
38.773,-122.7236667
61.793,-151.2469
37.9651,-118.1377
61.4461,-149.9824
37.9615,-118.1251
37.9672,-118.1358
51.7534,-178.4025
58.4435,-154.2162
63.9222,-148.8714
1.0874,-85.4562
63.4761,-151.4539
37.604,-118.8206667
39.3994,-120.1795
63.2292,-151.9585
63.0131,-149.0519
-21.6864,169.0157
33.5908333,-116.7941667
32.2156667,-115.0388333
37.5508333,-118.9981667
51.5571,-178.1815
38.4156,-118.931
65.8265,-143.3422
51.4788,-179.3735
60.2534,-141.1011
60.1682,-139.5083
57.9958,-154.4376
37.6021667,-118.819
19.019,-68.1965
57.9563,-142.8168
43.7196667,-121.2538333
-21.8297,169.0249
38.3928,-118.8881
36.8921,-98.3336
51.7111,178.9382
59.6873,-152.1854
35.9651667,-120.5168333
63.0861,-150.6413
46.4378333,-122.6805
33.7838333,-116.9833333
33.7856667,-116.986
33.2626667,-116.2561667
67.3623,-156.5565
33.497,-116.4813333
62.6214,-150.5813
36.7463333,-121.3445
36.0187,-97.9215
51.967,-174.0595
37.451,-121.7741667
57.9841,-154.4402
38.8246651,-122.7821655
13.6409,-91.4754
34.613,-116.2948333
57.9817,-154.4212
62.3762,-149.5694
40.7731667,-122.1186667
60.3583,-152.5363
38.8341675,-122.8081665
60.358,-152.4837
-21.6422,168.8992
64.9948,-147.2954
53.7881,-166.8631
-33.2714,56.372
64.9081,-147.5438
-31.017,-71.5563
39.8023333,-122.9173333
60.2362,-140.8247
36.7644,-116.2658
33.485,-116.4738333
34.1481667,-117.4736667
63.4999,-147.3416
60.1288,-152.9277
52.0754,-173.4548
60.9015,-151.5329
59.74,-136.7459
59.9525,-141.1656
38.8186684,-122.7888336
37.6016667,-118.8218333
32.8103333,-117.091
55.1611,160.1884
33.5655,-116.6481667
59.9662,-139.4193
37.6076667,-118.8185
62.4173,-148.1229
62.4999,-150.8086
19.4878333,-155.4991667
58.3808,-154.4782
63.1825,-149.519
34.0101667,-117.004
38.813,-122.82
61.2083,-150.5303
-23.1594,-69.9934
37.635,-118.947
62.9962,-150.4493
33.5065,-116.7941667
60.0701,-150.444
53.3184,-165.8227
34.0091667,-117.0056667
63.8585,-148.8311
64.7847,-149.1994
54.0718,-166.6123
60.001,-141.0706
38.7888333,-122.7241667
38.05,-118.8031667
57.5191,-154.3733
63.5399,-151.0273
34.3446667,-116.8925
39.5976,-119.4275
37.259,-121.6395
54.8535,167.334
-24.2309,-67.4257
37.6238333,-118.836
39.6001,-119.3941
65.8867,-151.7041
52.1417,-175.6798
37.608,-118.834
33.3421667,-116.179
19.426,-155.6111667
38.8181648,-122.8166656
61.292,-139.5645
35.0255,-118.1533333
64.857,-147.5586
37.5991667,-118.8386667
42.4396667,-123.1463333
-1.2679,120.5266
37.6046667,-118.8253333
61.1098,-140.0288
33.5096667,-116.7925
-21.7457,168.9423
-21.8559,169.0282
36.2937,-115.2397
33.4853333,-116.4795
13.2052,144.6863
37.6053333,-118.8323333
58.4343,-154.9631
39.1267,-119.6413
64.1965,-147.2934
33.6938333,-116.7141667
38.7678333,-122.7245
59.4882,-138.884
16.237,-94.9698
33.513,-116.7948333
33.5121667,-116.7921667
37.598,-118.8188333
35.9256667,-117.953
37.6131667,-118.8358333
45.333,-112.6066667
38.8351669,-122.7839966
39.2248333,-122.6921667
37.6125,-118.8321667
63.2885,-149.6567
61.9993,-150.7163
62.9612,-150.387
38.841835,-122.831665
63.2749,-151.3244
37.5095,-118.8655
40.1629,-120.9635
37.6093333,-118.836
33.4956667,-116.7918333
59.9364,-148.5884
61.3974,-150.7972
63.3566,-151.7266
33.5031667,-116.7928333
62.3981,-150.055
43.4115,-111.1193333
64.5737,-150.2644
63.5596,-150.7513
37.6068333,-118.8361667
60.1735,-141.365
61.7434,-149.5397
45.3351667,-112.6123333
37.6053333,-118.82
36.8487,140.8181
61.3087,-147.5988
48.4676667,-121.9363333
62.0719,-150.6578
37.6068333,-118.8221667
59.5678,-152.9797
63.2638,-150.7246
37.6055,-118.8115
36.8939,-98.3268
61.505,-144.446
37.6033333,-118.8205
37.6025,-118.8185
33.514,-116.7923333
61.7547,-150.7466
37.608,-118.8205
61.8491,-149.784
37.6066667,-118.8188333
37.6055,-118.8195
36.6553,-116.2722
37.6035,-118.8198333
41.3853333,-111.755
60.7728,-146.9046
37.6136667,-118.8351667
36.0342,-97.8971
61.2361,-149.9415
37.5968333,-118.8186667
37.602,-118.833
37.603,-118.8206667
37.6036667,-118.8198333
37.6066667,-118.8205
37.5651667,-118.8131667
37.6075,-118.8205
37.6076667,-118.8206667
59.7918,-153.0741
38.7798333,-122.716
61.1977,-151.4418
60.2351,-152.2627
35.9263333,-120.4736667
35.2806667,-120.8656667
33.5046667,-116.7938333
62.7167,-149.6442
64.9443,-148.9548
37.6101667,-118.8316667
60.1045,-152.5813
38.824,-122.7645
37.6086667,-118.8251667
37.6076667,-118.8206667
37.6091667,-118.8168333
33.1751667,-116.04
18.7576,-106.641
-5.333,151.8747
37.6086667,-118.8338333
37.5581667,-118.996
36.638,-83.9353333
33.5091667,-116.7918333
59.8967,-152.8444
33.4981667,-116.7971667
37.606,-118.822
37.599,-118.8218333
37.6033333,-118.8193333
37.5993333,-118.8273333
37.6031667,-118.8171667
60.1322,-152.8769
33.4875,-116.7936667
62.7519,-150.4733
37.6056667,-118.8338333
33.5115,-116.794
64.5647,-149.1805
37.6016667,-118.8183333
37.6021667,-118.8208333
65.6911,-148.3915
60.1941,-147.1513
63.227,-152.3164
47.7876667,-122.8416667
37.5528333,-121.69
39.4161,-119.5391
36.445,-89.5363333
12.8976,143.3018
37.614,-119.0001667
64.4442,-147.2548
33.0028333,-116.344
62.0599,-150.4123
36.7818,-116.0232
38.119,-122.2321667
-15.2614,28.5672
37.643,-118.8953333
34.0493333,-117.5018333
37.5018333,-118.8906667
38.3188,-118.7818
31.7818333,-116.1308333
60.6781,-150.3698
33.4885,-116.7883333
64.7471,-149.0736
38.5419,-117.9126
38.5379,-117.9107
-21.0577,-178.7365
63.3746,-151.7623
39.2154,-120.0692
62.9278,-151.2998
39.2139,-120.0713
62.9042,-149.456
60.1251,-139.372
37.5973333,-118.8128333
63.1244,-150.6134
39.4267,-120.1609
51.6148,-178.4119
38.4179,-118.6544
33.5086667,-116.7903333
37.5513333,-118.9025
64.4097,-150.2694
36.0571667,-120.6258333
33.68,-116.7453333
37.6065,-118.8195
33.5061667,-116.7931667
36.0113333,-117.857
60.3386,-152.7134
64.4094,-150.2716
65.184,-148.7259
60.5753,-147.4273
63.284,-151.1279
46.8676667,-112.5186667
59.779,-153.2024
-21.7234,169.0581
60.9238,-149.8613
63.5303,-147.4867
-21.8243,168.9235
19.363,-155.291
37.4881667,-118.8228333
37.8308333,-122.2085
46.8258333,-121.9343333
63.8339,-149.2927
37.5531667,-121.7005
37.5553333,-121.6956667
33.4871667,-116.4745
38.8134995,-122.7799988
46.8323333,-121.9245
63.2683,-151.2394
33.486,-116.4726667
37.5316667,-118.8251667
38.8438333,-122.8405
60.2058,-141.3895
55.225,-158.4391
16.9385,147.4588
38.2887,-118.7434
34.2261667,-117.4381667
64.6896,-149.2923
37.6121667,-118.8355
38.7646667,-122.738
57.681,-153.7726
39.1258,-118.1036
38.804,-122.771
60.2844,-152.6121
58.0935,-154.7503
38.8375015,-122.784668
19.039,-65.376
60.1096,-149.3445
37.374,-122.1363333
36.6471667,-121.241
33.4905,-116.477
62.3747,-147.708
34.0205,-116.7505
64.7487,-148.133
61.5722,-149.9972
36.3622,-98.151
33.4898333,-116.4773333
33.4855,-116.472
33.488,-116.4798333
33.481,-116.4895
33.4838333,-116.4788333
33.4878333,-116.4838333
33.4896667,-116.4753333
37.9627,-118.6582
67.27,-145.3843
67.0986,-155.9864
63.2932,-151.4825
33.5123333,-116.7955
38.8176667,-122.7725
34.3615,-117.6478333
62.0618,-148.0756
-21.8189,168.7884
60.3252,-147.2678
38.8795,-122.8223333
38.4446,-118.3501
38.8786667,-122.8235
-3.8754,127.733
62.0913,-151.4247
32.825,-116.0936667
34.1093333,-116.9323333
44.6985,-111.9333333
59.7854,-136.7427
37.5566667,-121.6948333
34.2791667,-117.1335
36.0153333,-120.5815
64.5067,-149.4018
36.0141667,-89.8726667
62.8029,-149.3937
59.6152,-152.2682
37.6831667,-118.8735
41.8603333,-112.654
33.5036667,-116.7988333
-21.789,168.9103
63.5122,-150.8277
37.6075,-118.8198333
37.5385,-118.8755
63.547,-147.4436
51.1603,-177.5328
-21.7316,168.9019
62.8107,-151.4098
44.762,-111.4853333
37.9582,-118.2915
61.7473,-149.8139
61.6547,-150.4948
62.2186,-150.546
37.5586667,-121.696
37.5526667,-121.6936667
37.5883333,-119.0038333
59.013,-153.1695
58.9874,-152.8709
37.519,141.6411
60.0012,-139.6112
63.0902,-151.5045
33.5166667,-116.7891667
37.4846667,-118.8146667
37.0823,-116.7374
37.5575,-121.6968333
58.3719,-136.8101
64.7863,-147.6484
37.9619,-118.6584
62.7043,-149.2149
64.9881,-147.3128
15.3454,-93.9844
35.037,-117.6796667
36.0269,-97.9164
40.445,13.337
51.3976,-178.1696
63.1116,-150.9601
47.857,-121.6348333
51.3678,179.4298
32.584,-117.1715
62.2083,-145.645
53.5648,-165.1288
-33.1636,-69.6245
46.8703333,-112.5293333
35.8668333,-118.4848333
42.6113333,-111.463
36.425,-117.8751667
63.2674,-151.1053
63.0998,-150.1289
19.386,-155.2451667
63.2108,-150.5645
63.2391,-150.391
